1 [1, 67, 0, 0, 0, 0, 0, 0]
12 [1, 106700, 123700, 2, 662, 1, 2, 0]
13 [1, 106700, 123700, 2, 662, 1, 1324, 0]
14 [1, 106700, 123700, 2, 662, 1, -105376, 0]
15 [1, 106700, 123700, 2, 662, 1, -105376, 0]
17 [1, 106700, 123700, 2, 663, 1, -105376, 0]
18 [1, 106700, 123700, 2, 663, 1, 663, 0]
19 [1, 106700, 123700, 2, 663, 1, -106037, 0]
20 [1, 106700, 123700, 2, 663, 1, -106037, 0]
12 [1, 106700, 123700, 2, 663, 1, 2, 0]
13 [1, 106700, 123700, 2, 663, 1, 1326, 0]
14 [1, 106700, 123700, 2, 663, 1, -105374, 0]
15 [1, 106700, 123700, 2, 663, 1, -105374, 0]
17 [1, 106700, 123700, 2, 664, 1, -105374, 0]
18 [1, 106700, 123700, 2, 664, 1, 664, 0]
19 [1, 106700, 123700, 2, 664, 1, -106036, 0]
20 [1, 106700, 123700, 2, 664, 1, -106036, 0]
12 [1, 106700, 123700, 2, 664, 1, 2, 0]
13 [1, 106700, 123700, 2, 664, 1, 1328, 0]
14 [1, 106700, 123700, 2, 664, 1, -105372, 0]
15 [1, 106700, 123700, 2, 664, 1, -105372, 0]
17 [1, 106700, 123700, 2, 665, 1, -105372, 0]
18 [1, 106700, 123700, 2, 665, 1, 665, 0]
19 [1, 106700, 123700, 2, 665, 1, -106035, 0]
20 [1, 106700, 123700, 2, 665, 1, -106035, 0]
12 [1, 106700, 123700, 2, 665, 1, 2, 0]
13 [1, 106700, 123700, 2, 665, 1, 1330, 0]
14 [1, 106700, 123700, 2, 665, 1, -105370, 0]
15 [1, 106700, 123700, 2, 665, 1, -105370, 0]
17 [1, 106700, 123700, 2, 666, 1, -105370, 0]
18 [1, 106700, 123700, 2, 666, 1, 666, 0]
19 [1, 106700, 123700, 2, 666, 1, -106034, 0]
20 [1, 106700, 123700, 2, 666, 1, -106034, 0]
12 [1, 106700, 123700, 2, 666, 1, 2, 0]
13 [1, 106700, 123700, 2, 666, 1, 1332, 0]
14 [1, 106700, 123700, 2, 666, 1, -105368, 0]
15 [1, 106700, 123700, 2, 666, 1, -105368, 0]
17 [1, 106700, 123700, 2, 667, 1, -105368, 0]
18 [1, 106700, 123700, 2, 667, 1, 667, 0]
19 [1, 106700, 123700, 2, 667, 1, -106033, 0]
20 [1, 106700, 123700, 2, 667, 1, -106033, 0]
12 [1, 106700, 123700, 2, 667, 1, 2, 0]
13 [1, 106700, 123700, 2, 667, 1, 1334, 0]
14 [1, 106700, 123700, 2, 667, 1, -105366, 0]
15 [1, 106700, 123700, 2, 667, 1, -105366, 0]
17 [1, 106700, 123700, 2, 668, 1, -105366, 0]
18 [1, 106700, 123700, 2, 668, 1, 668, 0]
19 [1, 106700, 123700, 2, 668, 1, -106032, 0]
20 [1, 106700, 123700, 2, 668, 1, -106032, 0]
12 [1, 106700, 123700, 2, 668, 1, 2, 0]
13 [1, 106700, 123700, 2, 668, 1, 1336, 0]
14 [1, 106700, 123700, 2, 668, 1, -105364, 0]
15 [1, 106700, 123700, 2, 668, 1, -105364, 0]
17 [1, 106700, 123700, 2, 669, 1, -105364, 0]
18 [1, 106700, 123700, 2, 669, 1, 669, 0]
19 [1, 106700, 123700, 2, 669, 1, -106031, 0]
20 [1, 106700, 123700, 2, 669, 1, -106031, 0]
12 [1, 106700, 123700, 2, 669, 1, 2, 0]
13 [1, 106700, 123700, 2, 669, 1, 1338, 0]
14 [1, 106700, 123700, 2, 669, 1, -105362, 0]
15 [1, 106700, 123700, 2, 669, 1, -105362, 0]
17 [1, 106700, 123700, 2, 670, 1, -105362, 0]
18 [1, 106700, 123700, 2, 670, 1, 670, 0]
19 [1, 106700, 123700, 2, 670, 1, -106030, 0]
20 [1, 106700, 123700, 2, 670, 1, -106030, 0]
12 [1, 106700, 123700, 2, 670, 1, 2, 0]
13 [1, 106700, 123700, 2, 670, 1, 1340, 0]
14 [1, 106700, 123700, 2, 670, 1, -105360, 0]
15 [1, 106700, 123700, 2, 670, 1, -105360, 0]
17 [1, 106700, 123700, 2, 671, 1, -105360, 0]
18 [1, 106700, 123700, 2, 671, 1, 671, 0]
19 [1, 106700, 123700, 2, 671, 1, -106029, 0]
20 [1, 106700, 123700, 2, 671, 1, -106029, 0]
12 [1, 106700, 123700, 2, 671, 1, 2, 0]
13 [1, 106700, 123700, 2, 671, 1, 1342, 0]
14 [1, 106700, 123700, 2, 671, 1, -105358, 0]
15 [1, 106700, 123700, 2, 671, 1, -105358, 0]
17 [1, 106700, 123700, 2, 672, 1, -105358, 0]
18 [1, 106700, 123700, 2, 672, 1, 672, 0]
19 [1, 106700, 123700, 2, 672, 1, -106028, 0]
20 [1, 106700, 123700, 2, 672, 1, -106028, 0]
12 [1, 106700, 123700, 2, 672, 1, 2, 0]
13 [1, 106700, 123700, 2, 672, 1, 1344, 0]
14 [1, 106700, 123700, 2, 672, 1, -105356, 0]
15 [1, 106700, 123700, 2, 672, 1, -105356, 0]
17 [1, 106700, 123700, 2, 673, 1, -105356, 0]
18 [1, 106700, 123700, 2, 673, 1, 673, 0]
19 [1, 106700, 123700, 2, 673, 1, -106027, 0]
20 [1, 106700, 123700, 2, 673, 1, -106027, 0]
12 [1, 106700, 123700, 2, 673, 1, 2, 0]
13 [1, 106700, 123700, 2, 673, 1, 1346, 0]
14 [1, 106700, 123700, 2, 673, 1, -105354, 0]
15 [1, 106700, 123700, 2, 673, 1, -105354, 0]
17 [1, 106700, 123700, 2, 674, 1, -105354, 0]
18 [1, 106700, 123700, 2, 674, 1, 674, 0]
19 [1, 106700, 123700, 2, 674, 1, -106026, 0]
20 [1, 106700, 123700, 2, 674, 1, -106026, 0]
12 [1, 106700, 123700, 2, 674, 1, 2, 0]
13 [1, 106700, 123700, 2, 674, 1, 1348, 0]
14 [1, 106700, 123700, 2, 674, 1, -105352, 0]
15 [1, 106700, 123700, 2, 674, 1, -105352, 0]
17 [1, 106700, 123700, 2, 675, 1, -105352, 0]
18 [1, 106700, 123700, 2, 675, 1, 675, 0]
19 [1, 106700, 123700, 2, 675, 1, -106025, 0]
20 [1, 106700, 123700, 2, 675, 1, -106025, 0]
12 [1, 106700, 123700, 2, 675, 1, 2, 0]
13 [1, 106700, 123700, 2, 675, 1, 1350, 0]
14 [1, 106700, 123700, 2, 675, 1, -105350, 0]
15 [1, 106700, 123700, 2, 675, 1, -105350, 0]
17 [1, 106700, 123700, 2, 676, 1, -105350, 0]
18 [1, 106700, 123700, 2, 676, 1, 676, 0]
19 [1, 106700, 123700, 2, 676, 1, -106024, 0]
20 [1, 106700, 123700, 2, 676, 1, -106024, 0]
12 [1, 106700, 123700, 2, 676, 1, 2, 0]
13 [1, 106700, 123700, 2, 676, 1, 1352, 0]
14 [1, 106700, 123700, 2, 676, 1, -105348, 0]
15 [1, 106700, 123700, 2, 676, 1, -105348, 0]
17 [1, 106700, 123700, 2, 677, 1, -105348, 0]
18 [1, 106700, 123700, 2, 677, 1, 677, 0]
19 [1, 106700, 123700, 2, 677, 1, -106023, 0]
20 [1, 106700, 123700, 2, 677, 1, -106023, 0]
12 [1, 106700, 123700, 2, 677, 1, 2, 0]
13 [1, 106700, 123700, 2, 677, 1, 1354, 0]
14 [1, 106700, 123700, 2, 677, 1, -105346, 0]
15 [1, 106700, 123700, 2, 677, 1, -105346, 0]
17 [1, 106700, 123700, 2, 678, 1, -105346, 0]
18 [1, 106700, 123700, 2, 678, 1, 678, 0]
19 [1, 106700, 123700, 2, 678, 1, -106022, 0]
20 [1, 106700, 123700, 2, 678, 1, -106022, 0]
12 [1, 106700, 123700, 2, 678, 1, 2, 0]
13 [1, 106700, 123700, 2, 678, 1, 1356, 0]
14 [1, 106700, 123700, 2, 678, 1, -105344, 0]
15 [1, 106700, 123700, 2, 678, 1, -105344, 0]
17 [1, 106700, 123700, 2, 679, 1, -105344, 0]
18 [1, 106700, 123700, 2, 679, 1, 679, 0]
19 [1, 106700, 123700, 2, 679, 1, -106021, 0]
20 [1, 106700, 123700, 2, 679, 1, -106021, 0]
12 [1, 106700, 123700, 2, 679, 1, 2, 0]
13 [1, 106700, 123700, 2, 679, 1, 1358, 0]
14 [1, 106700, 123700, 2, 679, 1, -105342, 0]
15 [1, 106700, 123700, 2, 679, 1, -105342, 0]
17 [1, 106700, 123700, 2, 680, 1, -105342, 0]
18 [1, 106700, 123700, 2, 680, 1, 680, 0]
19 [1, 106700, 123700, 2, 680, 1, -106020, 0]
20 [1, 106700, 123700, 2, 680, 1, -106020, 0]
12 [1, 106700, 123700, 2, 680, 1, 2, 0]
13 [1, 106700, 123700, 2, 680, 1, 1360, 0]
14 [1, 106700, 123700, 2, 680, 1, -105340, 0]
15 [1, 106700, 123700, 2, 680, 1, -105340, 0]
17 [1, 106700, 123700, 2, 681, 1, -105340, 0]
18 [1, 106700, 123700, 2, 681, 1, 681, 0]
19 [1, 106700, 123700, 2, 681, 1, -106019, 0]
20 [1, 106700, 123700, 2, 681, 1, -106019, 0]
12 [1, 106700, 123700, 2, 681, 1, 2, 0]
13 [1, 106700, 123700, 2, 681, 1, 1362, 0]
14 [1, 106700, 123700, 2, 681, 1, -105338, 0]
15 [1, 106700, 123700, 2, 681, 1, -105338, 0]
17 [1, 106700, 123700, 2, 682, 1, -105338, 0]
18 [1, 106700, 123700, 2, 682, 1, 682, 0]
19 [1, 106700, 123700, 2, 682, 1, -106018, 0]
20 [1, 106700, 123700, 2, 682, 1, -106018, 0]
12 [1, 106700, 123700, 2, 682, 1, 2, 0]
13 [1, 106700, 123700, 2, 682, 1, 1364, 0]
14 [1, 106700, 123700, 2, 682, 1, -105336, 0]
15 [1, 106700, 123700, 2, 682, 1, -105336, 0]
17 [1, 106700, 123700, 2, 683, 1, -105336, 0]
18 [1, 106700, 123700, 2, 683, 1, 683, 0]
19 [1, 106700, 123700, 2, 683, 1, -106017, 0]
20 [1, 106700, 123700, 2, 683, 1, -106017, 0]
12 [1, 106700, 123700, 2, 683, 1, 2, 0]
13 [1, 106700, 123700, 2, 683, 1, 1366, 0]
14 [1, 106700, 123700, 2, 683, 1, -105334, 0]
15 [1, 106700, 123700, 2, 683, 1, -105334, 0]
17 [1, 106700, 123700, 2, 684, 1, -105334, 0]
18 [1, 106700, 123700, 2, 684, 1, 684, 0]
19 [1, 106700, 123700, 2, 684, 1, -106016, 0]
20 [1, 106700, 123700, 2, 684, 1, -106016, 0]
12 [1, 106700, 123700, 2, 684, 1, 2, 0]
13 [1, 106700, 123700, 2, 684, 1, 1368, 0]
14 [1, 106700, 123700, 2, 684, 1, -105332, 0]
15 [1, 106700, 123700, 2, 684, 1, -105332, 0]
17 [1, 106700, 123700, 2, 685, 1, -105332, 0]
18 [1, 106700, 123700, 2, 685, 1, 685, 0]
19 [1, 106700, 123700, 2, 685, 1, -106015, 0]
20 [1, 106700, 123700, 2, 685, 1, -106015, 0]
12 [1, 106700, 123700, 2, 685, 1, 2, 0]
13 [1, 106700, 123700, 2, 685, 1, 1370, 0]
14 [1, 106700, 123700, 2, 685, 1, -105330, 0]
15 [1, 106700, 123700, 2, 685, 1, -105330, 0]
17 [1, 106700, 123700, 2, 686, 1, -105330, 0]
18 [1, 106700, 123700, 2, 686, 1, 686, 0]
19 [1, 106700, 123700, 2, 686, 1, -106014, 0]
20 [1, 106700, 123700, 2, 686, 1, -106014, 0]
12 [1, 106700, 123700, 2, 686, 1, 2, 0]
13 [1, 106700, 123700, 2, 686, 1, 1372, 0]
14 [1, 106700, 123700, 2, 686, 1, -105328, 0]
15 [1, 106700, 123700, 2, 686, 1, -105328, 0]
17 [1, 106700, 123700, 2, 687, 1, -105328, 0]
18 [1, 106700, 123700, 2, 687, 1, 687, 0]
19 [1, 106700, 123700, 2, 687, 1, -106013, 0]
20 [1, 106700, 123700, 2, 687, 1, -106013, 0]
12 [1, 106700, 123700, 2, 687, 1, 2, 0]
13 [1, 106700, 123700, 2, 687, 1, 1374, 0]
14 [1, 106700, 123700, 2, 687, 1, -105326, 0]
15 [1, 106700, 123700, 2, 687, 1, -105326, 0]
17 [1, 106700, 123700, 2, 688, 1, -105326, 0]
18 [1, 106700, 123700, 2, 688, 1, 688, 0]
19 [1, 106700, 123700, 2, 688, 1, -106012, 0]
20 [1, 106700, 123700, 2, 688, 1, -106012, 0]
12 [1, 106700, 123700, 2, 688, 1, 2, 0]
13 [1, 106700, 123700, 2, 688, 1, 1376, 0]
14 [1, 106700, 123700, 2, 688, 1, -105324, 0]
15 [1, 106700, 123700, 2, 688, 1, -105324, 0]
17 [1, 106700, 123700, 2, 689, 1, -105324, 0]
18 [1, 106700, 123700, 2, 689, 1, 689, 0]
19 [1, 106700, 123700, 2, 689, 1, -106011, 0]
20 [1, 106700, 123700, 2, 689, 1, -106011, 0]
12 [1, 106700, 123700, 2, 689, 1, 2, 0]
13 [1, 106700, 123700, 2, 689, 1, 1378, 0]
14 [1, 106700, 123700, 2, 689, 1, -105322, 0]
15 [1, 106700, 123700, 2, 689, 1, -105322, 0]
17 [1, 106700, 123700, 2, 690, 1, -105322, 0]
18 [1, 106700, 123700, 2, 690, 1, 690, 0]
19 [1, 106700, 123700, 2, 690, 1, -106010, 0]
20 [1, 106700, 123700, 2, 690, 1, -106010, 0]
12 [1, 106700, 123700, 2, 690, 1, 2, 0]
13 [1, 106700, 123700, 2, 690, 1, 1380, 0]
14 [1, 106700, 123700, 2, 690, 1, -105320, 0]
15 [1, 106700, 123700, 2, 690, 1, -105320, 0]
17 [1, 106700, 123700, 2, 691, 1, -105320, 0]
18 [1, 106700, 123700, 2, 691, 1, 691, 0]
19 [1, 106700, 123700, 2, 691, 1, -106009, 0]
20 [1, 106700, 123700, 2, 691, 1, -106009, 0]
12 [1, 106700, 123700, 2, 691, 1, 2, 0]
13 [1, 106700, 123700, 2, 691, 1, 1382, 0]
14 [1, 106700, 123700, 2, 691, 1, -105318, 0]
15 [1, 106700, 123700, 2, 691, 1, -105318, 0]
17 [1, 106700, 123700, 2, 692, 1, -105318, 0]
18 [1, 106700, 123700, 2, 692, 1, 692, 0]
19 [1, 106700, 123700, 2, 692, 1, -106008, 0]
20 [1, 106700, 123700, 2, 692, 1, -106008, 0]
12 [1, 106700, 123700, 2, 692, 1, 2, 0]
13 [1, 106700, 123700, 2, 692, 1, 1384, 0]
14 [1, 106700, 123700, 2, 692, 1, -105316, 0]
15 [1, 106700, 123700, 2, 692, 1, -105316, 0]
17 [1, 106700, 123700, 2, 693, 1, -105316, 0]
18 [1, 106700, 123700, 2, 693, 1, 693, 0]
19 [1, 106700, 123700, 2, 693, 1, -106007, 0]
20 [1, 106700, 123700, 2, 693, 1, -106007, 0]
12 [1, 106700, 123700, 2, 693, 1, 2, 0]
13 [1, 106700, 123700, 2, 693, 1, 1386, 0]
14 [1, 106700, 123700, 2, 693, 1, -105314, 0]
15 [1, 106700, 123700, 2, 693, 1, -105314, 0]
17 [1, 106700, 123700, 2, 694, 1, -105314, 0]
18 [1, 106700, 123700, 2, 694, 1, 694, 0]
19 [1, 106700, 123700, 2, 694, 1, -106006, 0]
20 [1, 106700, 123700, 2, 694, 1, -106006, 0]
12 [1, 106700, 123700, 2, 694, 1, 2, 0]
13 [1, 106700, 123700, 2, 694, 1, 1388, 0]
14 [1, 106700, 123700, 2, 694, 1, -105312, 0]
15 [1, 106700, 123700, 2, 694, 1, -105312, 0]
17 [1, 106700, 123700, 2, 695, 1, -105312, 0]
18 [1, 106700, 123700, 2, 695, 1, 695, 0]
19 [1, 106700, 123700, 2, 695, 1, -106005, 0]
20 [1, 106700, 123700, 2, 695, 1, -106005, 0]
12 [1, 106700, 123700, 2, 695, 1, 2, 0]
13 [1, 106700, 123700, 2, 695, 1, 1390, 0]
14 [1, 106700, 123700, 2, 695, 1, -105310, 0]
15 [1, 106700, 123700, 2, 695, 1, -105310, 0]
17 [1, 106700, 123700, 2, 696, 1, -105310, 0]
18 [1, 106700, 123700, 2, 696, 1, 696, 0]
19 [1, 106700, 123700, 2, 696, 1, -106004, 0]
20 [1, 106700, 123700, 2, 696, 1, -106004, 0]
12 [1, 106700, 123700, 2, 696, 1, 2, 0]
13 [1, 106700, 123700, 2, 696, 1, 1392, 0]
14 [1, 106700, 123700, 2, 696, 1, -105308, 0]
15 [1, 106700, 123700, 2, 696, 1, -105308, 0]
17 [1, 106700, 123700, 2, 697, 1, -105308, 0]
18 [1, 106700, 123700, 2, 697, 1, 697, 0]
19 [1, 106700, 123700, 2, 697, 1, -106003, 0]
20 [1, 106700, 123700, 2, 697, 1, -106003, 0]
12 [1, 106700, 123700, 2, 697, 1, 2, 0]
13 [1, 106700, 123700, 2, 697, 1, 1394, 0]
14 [1, 106700, 123700, 2, 697, 1, -105306, 0]
15 [1, 106700, 123700, 2, 697, 1, -105306, 0]
17 [1, 106700, 123700, 2, 698, 1, -105306, 0]
18 [1, 106700, 123700, 2, 698, 1, 698, 0]
19 [1, 106700, 123700, 2, 698, 1, -106002, 0]
20 [1, 106700, 123700, 2, 698, 1, -106002, 0]
12 [1, 106700, 123700, 2, 698, 1, 2, 0]
13 [1, 106700, 123700, 2, 698, 1, 1396, 0]
14 [1, 106700, 123700, 2, 698, 1, -105304, 0]
15 [1, 106700, 123700, 2, 698, 1, -105304, 0]
17 [1, 106700, 123700, 2, 699, 1, -105304, 0]
18 [1, 106700, 123700, 2, 699, 1, 699, 0]
19 [1, 106700, 123700, 2, 699, 1, -106001, 0]
20 [1, 106700, 123700, 2, 699, 1, -106001, 0]
12 [1, 106700, 123700, 2, 699, 1, 2, 0]
13 [1, 106700, 123700, 2, 699, 1, 1398, 0]
14 [1, 106700, 123700, 2, 699, 1, -105302, 0]
15 [1, 106700, 123700, 2, 699, 1, -105302, 0]
17 [1, 106700, 123700, 2, 700, 1, -105302, 0]
18 [1, 106700, 123700, 2, 700, 1, 700, 0]
19 [1, 106700, 123700, 2, 700, 1, -106000, 0]
20 [1, 106700, 123700, 2, 700, 1, -106000, 0]
12 [1, 106700, 123700, 2, 700, 1, 2, 0]
13 [1, 106700, 123700, 2, 700, 1, 1400, 0]
14 [1, 106700, 123700, 2, 700, 1, -105300, 0]
15 [1, 106700, 123700, 2, 700, 1, -105300, 0]
17 [1, 106700, 123700, 2, 701, 1, -105300, 0]
18 [1, 106700, 123700, 2, 701, 1, 701, 0]
19 [1, 106700, 123700, 2, 701, 1, -105999, 0]
20 [1, 106700, 123700, 2, 701, 1, -105999, 0]
12 [1, 106700, 123700, 2, 701, 1, 2, 0]
13 [1, 106700, 123700, 2, 701, 1, 1402, 0]
14 [1, 106700, 123700, 2, 701, 1, -105298, 0]
15 [1, 106700, 123700, 2, 701, 1, -105298, 0]
17 [1, 106700, 123700, 2, 702, 1, -105298, 0]
18 [1, 106700, 123700, 2, 702, 1, 702, 0]
19 [1, 106700, 123700, 2, 702, 1, -105998, 0]
20 [1, 106700, 123700, 2, 702, 1, -105998, 0]
12 [1, 106700, 123700, 2, 702, 1, 2, 0]
13 [1, 106700, 123700, 2, 702, 1, 1404, 0]
14 [1, 106700, 123700, 2, 702, 1, -105296, 0]
15 [1, 106700, 123700, 2, 702, 1, -105296, 0]
17 [1, 106700, 123700, 2, 703, 1, -105296, 0]
18 [1, 106700, 123700, 2, 703, 1, 703, 0]
19 [1, 106700, 123700, 2, 703, 1, -105997, 0]
20 [1, 106700, 123700, 2, 703, 1, -105997, 0]
12 [1, 106700, 123700, 2, 703, 1, 2, 0]
13 [1, 106700, 123700, 2, 703, 1, 1406, 0]
14 [1, 106700, 123700, 2, 703, 1, -105294, 0]
15 [1, 106700, 123700, 2, 703, 1, -105294, 0]
17 [1, 106700, 123700, 2, 704, 1, -105294, 0]
18 [1, 106700, 123700, 2, 704, 1, 704, 0]
19 [1, 106700, 123700, 2, 704, 1, -105996, 0]
20 [1, 106700, 123700, 2, 704, 1, -105996, 0]
12 [1, 106700, 123700, 2, 704, 1, 2, 0]
13 [1, 106700, 123700, 2, 704, 1, 1408, 0]
14 [1, 106700, 123700, 2, 704, 1, -105292, 0]
15 [1, 106700, 123700, 2, 704, 1, -105292, 0]
17 [1, 106700, 123700, 2, 705, 1, -105292, 0]
18 [1, 106700, 123700, 2, 705, 1, 705, 0]
19 [1, 106700, 123700, 2, 705, 1, -105995, 0]
20 [1, 106700, 123700, 2, 705, 1, -105995, 0]
12 [1, 106700, 123700, 2, 705, 1, 2, 0]
13 [1, 106700, 123700, 2, 705, 1, 1410, 0]
14 [1, 106700, 123700, 2, 705, 1, -105290, 0]
15 [1, 106700, 123700, 2, 705, 1, -105290, 0]
17 [1, 106700, 123700, 2, 706, 1, -105290, 0]
18 [1, 106700, 123700, 2, 706, 1, 706, 0]
19 [1, 106700, 123700, 2, 706, 1, -105994, 0]
20 [1, 106700, 123700, 2, 706, 1, -105994, 0]
12 [1, 106700, 123700, 2, 706, 1, 2, 0]
13 [1, 106700, 123700, 2, 706, 1, 1412, 0]
14 [1, 106700, 123700, 2, 706, 1, -105288, 0]
15 [1, 106700, 123700, 2, 706, 1, -105288, 0]
17 [1, 106700, 123700, 2, 707, 1, -105288, 0]
18 [1, 106700, 123700, 2, 707, 1, 707, 0]
19 [1, 106700, 123700, 2, 707, 1, -105993, 0]
20 [1, 106700, 123700, 2, 707, 1, -105993, 0]
12 [1, 106700, 123700, 2, 707, 1, 2, 0]
13 [1, 106700, 123700, 2, 707, 1, 1414, 0]
14 [1, 106700, 123700, 2, 707, 1, -105286, 0]
15 [1, 106700, 123700, 2, 707, 1, -105286, 0]
17 [1, 106700, 123700, 2, 708, 1, -105286, 0]
18 [1, 106700, 123700, 2, 708, 1, 708, 0]
19 [1, 106700, 123700, 2, 708, 1, -105992, 0]
20 [1, 106700, 123700, 2, 708, 1, -105992, 0]
12 [1, 106700, 123700, 2, 708, 1, 2, 0]
13 [1, 106700, 123700, 2, 708, 1, 1416, 0]
14 [1, 106700, 123700, 2, 708, 1, -105284, 0]
15 [1, 106700, 123700, 2, 708, 1, -105284, 0]
17 [1, 106700, 123700, 2, 709, 1, -105284, 0]
18 [1, 106700, 123700, 2, 709, 1, 709, 0]
19 [1, 106700, 123700, 2, 709, 1, -105991, 0]
20 [1, 106700, 123700, 2, 709, 1, -105991, 0]
12 [1, 106700, 123700, 2, 709, 1, 2, 0]
13 [1, 106700, 123700, 2, 709, 1, 1418, 0]
14 [1, 106700, 123700, 2, 709, 1, -105282, 0]
15 [1, 106700, 123700, 2, 709, 1, -105282, 0]
17 [1, 106700, 123700, 2, 710, 1, -105282, 0]
18 [1, 106700, 123700, 2, 710, 1, 710, 0]
19 [1, 106700, 123700, 2, 710, 1, -105990, 0]
20 [1, 106700, 123700, 2, 710, 1, -105990, 0]
12 [1, 106700, 123700, 2, 710, 1, 2, 0]
13 [1, 106700, 123700, 2, 710, 1, 1420, 0]
14 [1, 106700, 123700, 2, 710, 1, -105280, 0]
15 [1, 106700, 123700, 2, 710, 1, -105280, 0]
17 [1, 106700, 123700, 2, 711, 1, -105280, 0]
18 [1, 106700, 123700, 2, 711, 1, 711, 0]
19 [1, 106700, 123700, 2, 711, 1, -105989, 0]
20 [1, 106700, 123700, 2, 711, 1, -105989, 0]
12 [1, 106700, 123700, 2, 711, 1, 2, 0]
13 [1, 106700, 123700, 2, 711, 1, 1422, 0]
14 [1, 106700, 123700, 2, 711, 1, -105278, 0]
15 [1, 106700, 123700, 2, 711, 1, -105278, 0]
17 [1, 106700, 123700, 2, 712, 1, -105278, 0]
18 [1, 106700, 123700, 2, 712, 1, 712, 0]
19 [1, 106700, 123700, 2, 712, 1, -105988, 0]
20 [1, 106700, 123700, 2, 712, 1, -105988, 0]
12 [1, 106700, 123700, 2, 712, 1, 2, 0]
13 [1, 106700, 123700, 2, 712, 1, 1424, 0]
14 [1, 106700, 123700, 2, 712, 1, -105276, 0]
15 [1, 106700, 123700, 2, 712, 1, -105276, 0]
17 [1, 106700, 123700, 2, 713, 1, -105276, 0]
18 [1, 106700, 123700, 2, 713, 1, 713, 0]
19 [1, 106700, 123700, 2, 713, 1, -105987, 0]
20 [1, 106700, 123700, 2, 713, 1, -105987, 0]
12 [1, 106700, 123700, 2, 713, 1, 2, 0]
13 [1, 106700, 123700, 2, 713, 1, 1426, 0]
14 [1, 106700, 123700, 2, 713, 1, -105274, 0]
15 [1, 106700, 123700, 2, 713, 1, -105274, 0]
17 [1, 106700, 123700, 2, 714, 1, -105274, 0]
18 [1, 106700, 123700, 2, 714, 1, 714, 0]
19 [1, 106700, 123700, 2, 714, 1, -105986, 0]
20 [1, 106700, 123700, 2, 714, 1, -105986, 0]
12 [1, 106700, 123700, 2, 714, 1, 2, 0]
13 [1, 106700, 123700, 2, 714, 1, 1428, 0]
14 [1, 106700, 123700, 2, 714, 1, -105272, 0]
15 [1, 106700, 123700, 2, 714, 1, -105272, 0]
17 [1, 106700, 123700, 2, 715, 1, -105272, 0]
18 [1, 106700, 123700, 2, 715, 1, 715, 0]
19 [1, 106700, 123700, 2, 715, 1, -105985, 0]
20 [1, 106700, 123700, 2, 715, 1, -105985, 0]
12 [1, 106700, 123700, 2, 715, 1, 2, 0]
13 [1, 106700, 123700, 2, 715, 1, 1430, 0]
14 [1, 106700, 123700, 2, 715, 1, -105270, 0]
15 [1, 106700, 123700, 2, 715, 1, -105270, 0]
17 [1, 106700, 123700, 2, 716, 1, -105270, 0]
18 [1, 106700, 123700, 2, 716, 1, 716, 0]
19 [1, 106700, 123700, 2, 716, 1, -105984, 0]
20 [1, 106700, 123700, 2, 716, 1, -105984, 0]
12 [1, 106700, 123700, 2, 716, 1, 2, 0]
13 [1, 106700, 123700, 2, 716, 1, 1432, 0]
14 [1, 106700, 123700, 2, 716, 1, -105268, 0]
15 [1, 106700, 123700, 2, 716, 1, -105268, 0]
17 [1, 106700, 123700, 2, 717, 1, -105268, 0]
18 [1, 106700, 123700, 2, 717, 1, 717, 0]
19 [1, 106700, 123700, 2, 717, 1, -105983, 0]
20 [1, 106700, 123700, 2, 717, 1, -105983, 0]
12 [1, 106700, 123700, 2, 717, 1, 2, 0]
13 [1, 106700, 123700, 2, 717, 1, 1434, 0]
14 [1, 106700, 123700, 2, 717, 1, -105266, 0]
15 [1, 106700, 123700, 2, 717, 1, -105266, 0]
17 [1, 106700, 123700, 2, 718, 1, -105266, 0]
18 [1, 106700, 123700, 2, 718, 1, 718, 0]
19 [1, 106700, 123700, 2, 718, 1, -105982, 0]
20 [1, 106700, 123700, 2, 718, 1, -105982, 0]
12 [1, 106700, 123700, 2, 718, 1, 2, 0]
13 [1, 106700, 123700, 2, 718, 1, 1436, 0]
14 [1, 106700, 123700, 2, 718, 1, -105264, 0]
15 [1, 106700, 123700, 2, 718, 1, -105264, 0]
17 [1, 106700, 123700, 2, 719, 1, -105264, 0]
18 [1, 106700, 123700, 2, 719, 1, 719, 0]
19 [1, 106700, 123700, 2, 719, 1, -105981, 0]
20 [1, 106700, 123700, 2, 719, 1, -105981, 0]
12 [1, 106700, 123700, 2, 719, 1, 2, 0]
13 [1, 106700, 123700, 2, 719, 1, 1438, 0]
14 [1, 106700, 123700, 2, 719, 1, -105262, 0]
15 [1, 106700, 123700, 2, 719, 1, -105262, 0]
17 [1, 106700, 123700, 2, 720, 1, -105262, 0]
18 [1, 106700, 123700, 2, 720, 1, 720, 0]
19 [1, 106700, 123700, 2, 720, 1, -105980, 0]
20 [1, 106700, 123700, 2, 720, 1, -105980, 0]
12 [1, 106700, 123700, 2, 720, 1, 2, 0]
13 [1, 106700, 123700, 2, 720, 1, 1440, 0]
14 [1, 106700, 123700, 2, 720, 1, -105260, 0]
15 [1, 106700, 123700, 2, 720, 1, -105260, 0]
17 [1, 106700, 123700, 2, 721, 1, -105260, 0]
